Index,Gene
16823,TNMD
16824,TNN
16825,TNNC1
16826,TNNC2
16827,TNNI1
16828,TNNI2
16829,TNNI3
16830,TNNI3K
16831,TNNT1
16832,TNNT2
16833,TNNT3
16834,TNP1
16835,TNP2
16836,TNPO1
16837,TNPO2
16838,TNPO3
16839,TNR
16840,TNRC18
16841,TNRC6A
16842,TNRC6B
16843,TNRC6C
16844,TNS1
16845,TNS3
16846,TNS4
16847,TNXB
16848,TOB1
16849,TOB2
16850,TOE1
16851,TOLLIP
16852,TOM1
16853,TOM1L1
16854,TOM1L2
16855,TOMM20
16856,TOMM20L
16857,TOMM22
16858,TOMM34
16859,TOMM40
16860,TOMM40L
16861,TOMM5
16862,TOMM6
16863,TOMM7
16864,TOMM70A
16865,TONSL
16866,TOP1
16867,TOP1MT
16868,TOP2A
16869,TOP2B
16870,TOP3A
16871,TOP3B
16872,TOPAZ1
16873,TOPBP1
16874,TOPORS
16875,TOR1A
16876,TOR1AIP1
16877,TOR1AIP2
16878,TOR1B
16879,TOR2A
16880,TOR3A
16881,TOR4A
16882,TOX
16883,TOX2
16884,TOX3
16885,TOX4
16886,TP53
16887,TP53AIP1
16888,TP53BP1
16889,TP53BP2
16890,TP53I11
16891,TP53I13
16892,TP53I3
16893,TP53INP1
16894,TP53INP2
16895,TP53RK
16896,TP53TG3
16897,TP53TG3B
16898,TP53TG3C
16899,TP53TG3D
16900,TP53TG5
16901,TP63
16902,TP73
16903,TPBG
16904,TPBGL
16905,TPCN1
16906,TPCN2
16907,TPD52
16908,TPD52L1
16909,TPD52L2
16910,TPD52L3
16911,TPGS1
16912,TPGS2
16913,TPH1
16914,TPH2
16915,TPI1
16916,TPK1
16917,TPM1
16918,TPM2
16919,TPM3
16920,TPM4
16921,TPMT
16922,TPO
16923,TPP1
16924,TPP2
16925,TPPP
16926,TPPP2
16927,TPPP3
16928,TPR
16929,TPRA1
16930,TPRG1
16931,TPRG1L
16932,TPRKB
16933,TPRN
16934,TPRX1
16935,TPRXL
16936,TPSAB1
16937,TPSB2
16938,TPSD1
16939,TPSG1
16940,TPST1
16941,TPST2
16942,TPT1
16943,TPTE
16944,TPTE2
16945,TPX2
16946,TRA2A
16947,TRA2B
16948,TRABD
16949,TRABD2A
16950,TRABD2B
16951,TRADD
16952,TRAF1
16953,TRAF2
16954,TRAF3
16955,TRAF3IP1
16956,TRAF3IP2
16957,TRAF3IP3
16958,TRAF4
16959,TRAF5
16960,TRAF6
16961,TRAF7
16962,TRAFD1
16963,TRAIP
16964,TRAK1
16965,TRAK2
16966,TRAM1
16967,TRAM1L1
16968,TRAM2
16969,TRANK1
16970,TRAP1
16971,TRAPPC1
16972,TRAPPC10
16973,TRAPPC11
16974,TRAPPC12
16975,TRAPPC13
16976,TRAPPC2
16977,TRAPPC2L
16978,TRAPPC3
16979,TRAPPC3L
16980,TRAPPC4
16981,TRAPPC5
16982,TRAPPC6A
16983,TRAPPC6B
16984,TRAPPC8
16985,TRAPPC9
16986,TRAT1
16987,TRDMT1
16988,TRDN
16989,TREH
16990,TREM1
16991,TREM2
16992,TREML1
16993,TREML2
16994,TREML4
16995,TRERF1
16996,TREX1
16997,TREX2
16998,TRH
16999,TRHDE
17000,TRHR
17001,TRIAP1
17002,TRIB1
17003,TRIB2
17004,TRIB3
17005,TRIL
17006,TRIM10
17007,TRIM11
17008,TRIM13
17009,TRIM14
17010,TRIM15
17011,TRIM16
17012,TRIM16L
17013,TRIM17
17014,TRIM2
17015,TRIM21
17016,TRIM22
17017,TRIM23
17018,TRIM24
17019,TRIM25
17020,TRIM26
17021,TRIM27
17022,TRIM28
17023,TRIM29
17024,TRIM3
17025,TRIM31
17026,TRIM32
17027,TRIM33
17028,TRIM34
17029,TRIM35
17030,TRIM36
17031,TRIM37
17032,TRIM38
17033,TRIM39
17034,TRIM39-RPP21
17035,TRIM4
17036,TRIM40
17037,TRIM41
17038,TRIM42
17039,TRIM43
17040,TRIM44
17041,TRIM45
17042,TRIM46
17043,TRIM47
17044,TRIM48
17045,TRIM49
17046,TRIM49B
17047,TRIM49C
17048,TRIM49D1
17049,TRIM5
17050,TRIM50
17051,TRIM51
17052,TRIM52
17053,TRIM54
17054,TRIM55
17055,TRIM56
17056,TRIM58
17057,TRIM59
17058,TRIM6
17059,TRIM6-TRIM34
17060,TRIM60
17061,TRIM61
17062,TRIM62
17063,TRIM63
17064,TRIM64
17065,TRIM64B
17066,TRIM64C
17067,TRIM65
17068,TRIM66
17069,TRIM67
17070,TRIM68
17071,TRIM69
17072,TRIM7
17073,TRIM71
17074,TRIM72
17075,TRIM73
17076,TRIM74
17077,TRIM77
17078,TRIM8
17079,TRIM9
17080,TRIML1
17081,TRIML2
17082,TRIO
17083,TRIOBP
17084,TRIP10
17085,TRIP11
17086,TRIP12
17087,TRIP13
17088,TRIP4
17089,TRIP6
17090,TRIQK
17091,TRIT1
17092,TRMT1
17093,TRMT10A
17094,TRMT10B
17095,TRMT10C
17096,TRMT11
17097,TRMT112
17098,TRMT12
17099,TRMT13
17100,TRMT1L
17101,TRMT2A
17102,TRMT2B
17103,TRMT44
17104,TRMT5
17105,TRMT6
17106,TRMT61A
17107,TRMT61B
17108,TRMU
17109,TRNAU1AP
17110,TRNP1
17111,TRNT1
17112,TRO
17113,TROAP
17114,TROVE2
17115,TRPA1
17116,TRPC1
17117,TRPC3
17118,TRPC4
17119,TRPC4AP
17120,TRPC5
17121,TRPC6
17122,TRPC7
17123,TRPM1
17124,TRPM2
17125,TRPM3
17126,TRPM4
17127,TRPM5
17128,TRPM6
17129,TRPM7
17130,TRPM8
17131,TRPS1
17132,TRPT1
17133,TRPV1
17134,TRPV2
17135,TRPV3
17136,TRPV4
17137,TRPV5
17138,TRPV6
17139,TRRAP
17140,TRUB1
17141,TRUB2
17142,TSACC
17143,TSC1
17144,TSC2
17145,TSC22D1
17146,TSC22D2
17147,TSC22D3
17148,TSC22D4
17149,TSEN15
17150,TSEN2
17151,TSEN34
17152,TSEN54
17153,TSFM
17154,TSG101
17155,TSGA10
17156,TSGA10IP
17157,TSGA13
17158,TSHB
17159,TSHR
17160,TSHZ1
17161,TSHZ2
17162,TSHZ3
17163,TSKS
17164,TSKU
17165,TSLP
17166,TSN
17167,TSNARE1
17168,TSNAX
17169,TSNAX-DISC1
17170,TSNAXIP1
17171,TSPAN1
17172,TSPAN10
17173,TSPAN11
17174,TSPAN12
17175,TSPAN13
17176,TSPAN14
17177,TSPAN15
17178,TSPAN16
17179,TSPAN17
17180,TSPAN18
17181,TSPAN19
17182,TSPAN2
17183,TSPAN3
17184,TSPAN31
17185,TSPAN32
17186,TSPAN33
17187,TSPAN4
17188,TSPAN5
17189,TSPAN6
17190,TSPAN7
17191,TSPAN8
17192,TSPAN9
17193,TSPEAR
17194,TSPO
17195,TSPO2
17196,TSPY1
17197,TSPY10
17198,TSPY2
17199,TSPY3
17200,TSPY4
17201,TSPY6P
17202,TSPY8
17203,TSPYL1
17204,TSPYL2
17205,TSPYL4
17206,TSPYL5
17207,TSPYL6
17208,TSR1
17209,TSR2
17210,TSR3
17211,TSSC1
17212,TSSC4
17213,TSSK1B
17214,TSSK2
17215,TSSK3
17216,TSSK4
17217,TSSK6
17218,TST
17219,TSTA3
17220,TSTD1
17221,TSTD2
17222,TTBK1
17223,TTBK2
17224,TTC1
17225,TTC12
17226,TTC13
17227,TTC14
17228,TTC16
17229,TTC17
17230,TTC19
17231,TTC21A
17232,TTC21B
17233,TTC22
17234,TTC23
17235,TTC23L
17236,TTC24
17237,TTC25
17238,TTC26
17239,TTC27
17240,TTC28
17241,TTC29
17242,TTC3
17243,TTC30A
17244,TTC30B
17245,TTC31
17246,TTC32
17247,TTC33
17248,TTC34
17249,TTC36
17250,TTC37
17251,TTC38
17252,TTC39A
17253,TTC39B
17254,TTC39C
17255,TTC4
17256,TTC5
17257,TTC6
17258,TTC7A
17259,TTC7B
17260,TTC8
17261,TTC9
17262,TTC9B
17263,TTC9C
17264,TTF1
17265,TTF2
17266,TTI1
17267,TTI2
17268,TTK
17269,TTL
17270,TTLL1
17271,TTLL10
17272,TTLL11
17273,TTLL12
17274,TTLL2
17275,TTLL3
17276,TTLL4
17277,TTLL5
17278,TTLL6
17279,TTLL7
17280,TTLL8
17281,TTLL9
17282,TTN
17283,TTPA
17284,TTPAL
17285,TTR
17286,TTYH1
17287,TTYH2
17288,TTYH3
17289,TUB
17290,TUBA1A
17291,TUBA1B
17292,TUBA1C
17293,TUBA3C
17294,TUBA3D
17295,TUBA3E
17296,TUBA4A
17297,TUBA8
17298,TUBAL3
17299,TUBB
17300,TUBB1
17301,TUBB2A
17302,TUBB2B
17303,TUBB3
17304,TUBB4A
17305,TUBB4B
17306,TUBB6
17307,TUBB8
17308,TUBD1
17309,TUBE1
17310,TUBG1
17311,TUBG2
17312,TUBGCP2
17313,TUBGCP3
17314,TUBGCP4
17315,TUBGCP5
17316,TUBGCP6
17317,TUFM
17318,TUFT1
17319,TULP1
17320,TULP2
17321,TULP3
17322,TULP4
17323,TUSC1
17324,TUSC2
17325,TUSC3
17326,TUSC5
17327,TUT1
17328,TVP23A
17329,TVP23B
17330,TVP23C
17331,TVP23C-CDRT4
17332,TWF1
17333,TWF2
17334,TWIST1
17335,TWIST2
17336,TWISTNB
17337,TWSG1
17338,TXK
17339,TXLNA
17340,TXLNB
17341,TXLNG
17342,TXN
17343,TXN2
17344,TXNDC11
17345,TXNDC12
17346,TXNDC15
17347,TXNDC16
17348,TXNDC17
17349,TXNDC2
17350,TXNDC5
17351,TXNDC8
17352,TXNDC9
17353,TXNIP
17354,TXNL1
17355,TXNL4A
17356,TXNL4B
17357,TXNRD1
17358,TXNRD2
17359,TXNRD3
17360,TXNRD3NB
17361,TYK2
17362,TYMP
17363,TYMS
17364,TYR
17365,TYRO3
17366,TYROBP
17367,TYRP1
17368,TYSND1
17369,TYW1
17370,TYW1B
17371,TYW3
17372,TYW5
17373,U2AF1
17374,U2AF1L4
17375,U2AF2
17376,U2SURP
17377,UACA
17378,UAP1
17379,UAP1L1
17380,UBA1
17381,UBA2
17382,UBA3
17383,UBA5
17384,UBA52
17385,UBA6
17386,UBA7
17387,UBAC1
17388,UBAC2
17389,UBALD1
17390,UBALD2
17391,UBAP1
17392,UBAP1L
17393,UBAP2
17394,UBAP2L
17395,UBASH3A
17396,UBASH3B
17397,UBB
17398,UBBP4
17399,UBC
17400,UBD
17401,UBE2A
17402,UBE2B
17403,UBE2C
17404,UBE2D1
17405,UBE2D2
17406,UBE2D3
17407,UBE2D4
17408,UBE2E1
17409,UBE2E2
17410,UBE2E3
17411,UBE2F
17412,UBE2F-SCLY
17413,UBE2G1
17414,UBE2G2
17415,UBE2H
17416,UBE2I
17417,UBE2J1
17418,UBE2J2
17419,UBE2K
17420,UBE2L3
17421,UBE2L6
17422,UBE2M
17423,UBE2N
17424,UBE2O
17425,UBE2Q1
17426,UBE2Q2
17427,UBE2Q2L
17428,UBE2QL1
17429,UBE2R2
17430,UBE2S
17431,UBE2T
17432,UBE2U
17433,UBE2V1
17434,UBE2V2
17435,UBE2W
17436,UBE2Z
17437,UBE3A
17438,UBE3B
17439,UBE3C
17440,UBE3D
17441,UBE4A
17442,UBE4B
17443,UBFD1
17444,UBIAD1
17445,UBL3
17446,UBL4A
17447,UBL4B
17448,UBL5
17449,UBL7
17450,UBLCP1
17451,UBN1
17452,UBN2
17453,UBOX5
17454,UBP1
17455,UBQLN1
17456,UBQLN2
17457,UBQLN3
17458,UBQLN4
17459,UBQLNL
17460,UBR1
17461,UBR2
17462,UBR3
17463,UBR4
17464,UBR5
17465,UBR7
17466,UBTD1
17467,UBTD2
17468,UBTF
17469,UBTFL1
17470,UBXN1
17471,UBXN10
17472,UBXN11
17473,UBXN2A
17474,UBXN2B
17475,UBXN4
17476,UBXN6
17477,UBXN7
17478,UBXN8
17479,UCHL1
17480,UCHL3
17481,UCHL5
17482,UCK1
17483,UCK2
17484,UCKL1
17485,UCMA
17486,UCN
17487,UCN2
17488,UCN3
17489,UCP1
17490,UCP2
17491,UCP3
17492,UEVLD
17493,UFC1
17494,UFD1L
17495,UFL1
17496,UFM1
17497,UFSP1
17498,UFSP2
17499,UGCG
17500,UGDH
17501,UGGT1
17502,UGGT2
17503,UGP2
17504,UGT1A1
17505,UGT1A10
17506,UGT1A3
17507,UGT1A4
17508,UGT1A5
17509,UGT1A6
17510,UGT1A7
17511,UGT1A8
17512,UGT1A9
17513,UGT2A1
17514,UGT2A2
17515,UGT2A3
17516,UGT2B10
17517,UGT2B11
17518,UGT2B15
17519,UGT2B17
17520,UGT2B28
17521,UGT2B4
17522,UGT2B7
17523,UGT3A1
17524,UGT3A2
17525,UGT8
17526,UHMK1
17527,UHRF1
17528,UHRF1BP1
17529,UHRF1BP1L
17530,UHRF2
17531,UIMC1
17532,ULBP1
17533,ULBP2
17534,ULBP3
17535,ULK1
17536,ULK2
17537,ULK3
17538,ULK4
17539,UMOD
17540,UMODL1
17541,UMPS
17542,UNC119
17543,UNC119B
17544,UNC13A
17545,UNC13B
17546,UNC13C
17547,UNC13D
17548,UNC45A
17549,UNC45B
17550,UNC50
17551,UNC5A
17552,UNC5B
17553,UNC5C
17554,UNC5CL
17555,UNC5D
17556,UNC79
17557,UNC80
17558,UNC93A
17559,UNC93B1
17560,UNCX
17561,UNG
17562,UNK
17563,UNKL
17564,UPB1
17565,UPF1
17566,UPF2
17567,UPF3A
17568,UPF3B
17569,UPK1A
17570,UPK1B
17571,UPK2
17572,UPK3A
17573,UPK3B
17574,UPK3BL
17575,UPP1
17576,UPP2
17577,UPRT
17578,UQCC1
17579,UQCC2
17580,UQCC3
17581,UQCR10
17582,UQCR11
17583,UQCRB
17584,UQCRC1
17585,UQCRC2
17586,UQCRFS1
17587,UQCRH
17588,UQCRHL
17589,UQCRQ
17590,URAD
17591,URB1
17592,URB2
17593,URGCP
17594,URGCP-MRPS24
17595,URI1
17596,URM1
17597,UROC1
17598,UROD
17599,UROS
17600,USB1
17601,USE1
17602,USF1
17603,USF2
17604,USH1C
17605,USH1G
17606,USH2A
17607,USHBP1
17608,USMG5
17609,USO1
17610,USP1
17611,USP10
17612,USP11
17613,USP12
17614,USP13
17615,USP14
17616,USP15
17617,USP16
17618,USP17L10
17619,USP17L11
17620,USP17L12
17621,USP17L13
17622,USP17L15
17623,USP17L17
17624,USP17L18
17625,USP17L19
17626,USP17L2
17627,USP17L20
17628,USP17L21
17629,USP17L22
17630,USP17L23
17631,USP17L24
17632,USP17L25
17633,USP17L26
17634,USP17L27
17635,USP17L28
17636,USP17L29
17637,USP17L3
17638,USP17L30
17639,USP17L4
17640,USP17L5
17641,USP17L7
17642,USP17L8
17643,USP18
17644,USP19
17645,USP2
17646,USP20
17647,USP21
17648,USP22
17649,USP24
17650,USP25
17651,USP26
17652,USP27X
17653,USP28
17654,USP29
17655,USP3
17656,USP30
17657,USP31
17658,USP32
17659,USP33
17660,USP34
17661,USP35
17662,USP36
17663,USP37
17664,USP38
17665,USP39
17666,USP4
17667,USP40
17668,USP41
17669,USP42
17670,USP43
17671,USP44
17672,USP45
17673,USP46
17674,USP47
17675,USP48
17676,USP49
17677,USP5
17678,USP50
17679,USP51
17680,USP53
17681,USP54
17682,USP6
17683,USP6NL
17684,USP7
17685,USP8
17686,USP9X
17687,USP9Y
17688,USPL1
17689,UST
17690,UTF1
17691,UTP11L
17692,UTP14A
17693,UTP14C
17694,UTP15
17695,UTP18
17696,UTP20
17697,UTP23
17698,UTP3
17699,UTP6
17700,UTRN
17701,UTS2
17702,UTS2B
17703,UTS2R
17704,UTY
17705,UVRAG
17706,UVSSA
17707,UXS1
17708,UXT
17709,VAC14
17710,VAMP1
17711,VAMP2
17712,VAMP3
17713,VAMP4
17714,VAMP5
17715,VAMP7
17716,VAMP8
17717,VANGL1
17718,VANGL2
17719,VAPA
17720,VAPB
17721,VARS
17722,VARS2
17723,VASH1
17724,VASH2
17725,VASN
17726,VASP
17727,VAT1
17728,VAT1L
17729,VAV1
17730,VAV2
17731,VAV3
17732,VAX1
17733,VAX2
17734,VBP1
17735,VCAM1
17736,VCAN
17737,VCL
17738,VCP
17739,VCPIP1
17740,VCPKMT
17741,VCX
17742,VCX2
17743,VCX3A
17744,VCX3B
17745,VCY
17746,VCY1B
17747,VDAC1
17748,VDAC2
17749,VDAC3
17750,VDR
17751,VEGFA
17752,VEGFB
17753,VEGFC
17754,VENTX
17755,VEPH1
17756,VEZF1
17757,VEZT
17758,VGF
17759,VGLL1
17760,VGLL2
17761,VGLL3
17762,VGLL4
17763,VHL
17764,VHLL
17765,VIL1
17766,VILL
17767,VIM
17768,VIMP
17769,VIP
17770,VIPAS39
17771,VIPR1
17772,VIPR2
17773,VIT
17774,VKORC1
17775,VKORC1L1
17776,VLDLR
17777,VMA21
17778,VMAC
17779,VMO1
17780,VMP1
17781,VN1R1
17782,VN1R2
17783,VN1R4
17784,VNN1
17785,VNN2
17786,VNN3
17787,VOPP1
17788,VPRBP
17789,VPREB1
17790,VPREB3
17791,VPS11
17792,VPS13A
17793,VPS13B
17794,VPS13C
17795,VPS13D
17796,VPS16
17797,VPS18
17798,VPS25
17799,VPS26A
17800,VPS26B
17801,VPS28
17802,VPS29
17803,VPS33A
17804,VPS33B
17805,VPS35
17806,VPS36
17807,VPS37A
17808,VPS37B
17809,VPS37C
17810,VPS37D
17811,VPS39
17812,VPS41
17813,VPS45
17814,VPS4A
17815,VPS4B
17816,VPS51
17817,VPS52
17818,VPS53
17819,VPS54
17820,VPS72
17821,VPS8
17822,VPS9D1
17823,VRK1
17824,VRK2
17825,VRK3
17826,VRTN
17827,VSIG1
17828,VSIG10
17829,VSIG10L
17830,VSIG2
17831,VSIG4
17832,VSIG8
17833,VSNL1
17834,VSTM1
17835,VSTM2A
17836,VSTM2B
17837,VSTM2L
17838,VSTM4
17839,VSTM5
17840,VSX1
17841,VSX2
17842,VTA1
17843,VTCN1
17844,VTI1A
17845,VTI1B
17846,VTN
17847,VWA1
17848,VWA2
17849,VWA3A
17850,VWA3B
17851,VWA5A
17852,VWA5B1
17853,VWA5B2
17854,VWA7
17855,VWA8
17856,VWA9
17857,VWC2
17858,VWC2L
17859,VWCE
17860,VWDE
17861,VWF
17862,WAC
17863,WAPAL
17864,WARS
17865,WARS2
17866,WAS
17867,WASF1
17868,WASF2
17869,WASF3
17870,WASH1
17871,WASL
17872,WBP1
17873,WBP11
17874,WBP1L
17875,WBP2
17876,WBP2NL
17877,WBP4
17878,WBP5
17879,WBSCR16
17880,WBSCR17
17881,WBSCR22
17882,WBSCR27
17883,WBSCR28
17884,WDFY1
17885,WDFY2
17886,WDFY3
17887,WDFY4
17888,WDHD1
17889,WDPCP
17890,WDR1
17891,WDR11
17892,WDR12
17893,WDR13
17894,WDR17
17895,WDR18
17896,WDR19
17897,WDR20
17898,WDR24
17899,WDR25
17900,WDR26
17901,WDR27
17902,WDR3
17903,WDR31
17904,WDR33
17905,WDR34
17906,WDR35
17907,WDR36
17908,WDR37
17909,WDR38
17910,WDR4
17911,WDR41
17912,WDR43
17913,WDR44
17914,WDR45
17915,WDR45B
17916,WDR46
17917,WDR47
17918,WDR48
17919,WDR49
17920,WDR5
17921,WDR53
17922,WDR54
17923,WDR55
17924,WDR59
17925,WDR5B
17926,WDR6
17927,WDR60
17928,WDR61
17929,WDR62
17930,WDR63
17931,WDR64
17932,WDR66
17933,WDR7
17934,WDR70
17935,WDR72
17936,WDR73
17937,WDR74
17938,WDR75
17939,WDR76
17940,WDR77
17941,WDR78
17942,WDR81
17943,WDR82
17944,WDR83
17945,WDR83OS
17946,WDR86
17947,WDR87
17948,WDR88
17949,WDR89
17950,WDR90
17951,WDR91
17952,WDR92
17953,WDR93
17954,WDSUB1
17955,WDTC1
17956,WDYHV1
17957,WEE1
17958,WEE2
17959,WFDC1
17960,WFDC10A
17961,WFDC10B
17962,WFDC11
17963,WFDC12
17964,WFDC13
17965,WFDC2
17966,WFDC3
17967,WFDC5
17968,WFDC6
17969,WFDC8
17970,WFDC9
17971,WFIKKN1
17972,WFIKKN2
17973,WFS1
17974,WHAMM
17975,WHSC1
17976,WHSC1L1
17977,WI2-3308P17.2
17978,WIBG
17979,WIF1
17980,WIPF1
17981,WIPF2
17982,WIPF3
17983,WIPI1
17984,WIPI2
17985,WISP1
17986,WISP2
17987,WISP3
17988,WIZ
17989,WLS
17990,WNK1
17991,WNK2
17992,WNK3
17993,WNK4
17994,WNT1
17995,WNT10A
17996,WNT10B
17997,WNT11
17998,WNT16
17999,WNT2
18000,WNT2B
18001,WNT3
18002,WNT3A
18003,WNT4
18004,WNT5A
18005,WNT5B
18006,WNT6
18007,WNT7A
18008,WNT7B
18009,WNT8A
18010,WNT8B
18011,WNT9A
18012,WNT9B
18013,WRAP53
18014,WRAP73
18015,WRB
18016,WRN
18017,WRNIP1
18018,WSB1
18019,WSB2
18020,WSCD1
18021,WSCD2
18022,WT1
18023,WTAP
18024,WTIP
18025,WWC1
18026,WWC2
18027,WWC3
18028,WWOX
18029,WWP1
18030,WWP2
18031,WWTR1
18032,XAB2
18033,XAF1
18034,XAGE1A
18035,XAGE1B
18036,XAGE2B
18037,XAGE3
18038,XAGE5
18039,XBP1
18040,XCL1
18041,XCL2
18042,XCR1
18043,XDH
18044,XG
18045,XIAP
18046,XIRP1
18047,XIRP2
18048,XK
18049,XKR3
18050,XKR4
18051,XKR5
18052,XKR6
18053,XKR7
18054,XKR8
18055,XKR9
18056,XKRX
18057,XPA
18058,XPC
18059,XPNPEP1
18060,XPNPEP2
18061,XPNPEP3
18062,XPO1
18063,XPO4
18064,XPO5
18065,XPO6
18066,XPO7
18067,XPOT
18068,XPR1
18069,XRCC1
18070,XRCC2
18071,XRCC3
18072,XRCC4
18073,XRCC5
18074,XRCC6
18075,XRCC6BP1
18076,XRN1
18077,XRN2
18078,XRRA1
18079,XXYLT1
18080,XYLB
18081,XYLT1
18082,XYLT2
18083,YAE1D1
18084,YAF2
18085,YAP1
18086,YARS
18087,YARS2
18088,YBEY
18089,YBX1
18090,YBX2
18091,YBX3
18092,YDJC
18093,YEATS2
18094,YEATS4
18095,YES1
18096,YIF1A
18097,YIF1B
18098,YIPF1
18099,YIPF2
18100,YIPF3
18101,YIPF4
18102,YIPF5
18103,YIPF6
18104,YIPF7
18105,YJEFN3
18106,YKT6
18107,YLPM1
18108,YME1L1
18109,YOD1
18110,YPEL1
18111,YPEL2
18112,YPEL3
18113,YPEL4
18114,YPEL5
18115,YRDC
18116,YTHDC1
18117,YTHDC2
18118,YTHDF1
18119,YTHDF2
18120,YTHDF3
18121,YWHAB
18122,YWHAE
18123,YWHAG
18124,YWHAH
18125,YWHAQ
18126,YWHAZ
18127,YY1
18128,YY1AP1
18129,YY2
18130,ZACN
18131,ZADH2
18132,ZAN
18133,ZAP70
18134,ZAR1
18135,ZAR1L
18136,ZBBX
18137,ZBED1
18138,ZBED2
18139,ZBED3
18140,ZBED4
18141,ZBED5
18142,ZBED6
18143,ZBED6CL
18144,ZBED8
18145,ZBED9
18146,ZBP1
18147,ZBTB1
18148,ZBTB10
18149,ZBTB11
18150,ZBTB12
18151,ZBTB14
18152,ZBTB16
18153,ZBTB17
18154,ZBTB18
18155,ZBTB2
18156,ZBTB20
18157,ZBTB21
18158,ZBTB22
18159,ZBTB24
18160,ZBTB25
18161,ZBTB26
18162,ZBTB3
18163,ZBTB32
18164,ZBTB33
18165,ZBTB34
18166,ZBTB37
18167,ZBTB38
18168,ZBTB39
18169,ZBTB4
18170,ZBTB40
18171,ZBTB41
18172,ZBTB42
18173,ZBTB43
18174,ZBTB44
18175,ZBTB45
18176,ZBTB46
18177,ZBTB47
18178,ZBTB48
18179,ZBTB49
18180,ZBTB5
18181,ZBTB6
18182,ZBTB7A
18183,ZBTB7B
18184,ZBTB7C
18185,ZBTB8A
18186,ZBTB8B
18187,ZBTB8OS
18188,ZBTB9
18189,ZC2HC1A
18190,ZC2HC1B
18191,ZC2HC1C
18192,ZC3H10
18193,ZC3H11A
18194,ZC3H12A
18195,ZC3H12B
18196,ZC3H12C
18197,ZC3H12D
18198,ZC3H13
18199,ZC3H14
18200,ZC3H15
18201,ZC3H18
18202,ZC3H3
18203,ZC3H4
18204,ZC3H6
18205,ZC3H7A
18206,ZC3H7B
18207,ZC3H8
18208,ZC3HAV1
18209,ZC3HAV1L
18210,ZC3HC1
18211,ZC4H2
18212,ZCCHC10
18213,ZCCHC11
18214,ZCCHC12
18215,ZCCHC13
18216,ZCCHC14
18217,ZCCHC16
18218,ZCCHC17
18219,ZCCHC18
18220,ZCCHC2
18221,ZCCHC24
18222,ZCCHC3
18223,ZCCHC4
18224,ZCCHC5
18225,ZCCHC6
18226,ZCCHC7
18227,ZCCHC8
18228,ZCCHC9
18229,ZCRB1
18230,ZCWPW1
18231,ZCWPW2
18232,ZDBF2
18233,ZDHHC1
18234,ZDHHC11
18235,ZDHHC11B
18236,ZDHHC12
18237,ZDHHC13
18238,ZDHHC14
18239,ZDHHC15
18240,ZDHHC16
18241,ZDHHC17
18242,ZDHHC18
18243,ZDHHC19
18244,ZDHHC2
18245,ZDHHC20
18246,ZDHHC21
18247,ZDHHC22
18248,ZDHHC23
18249,ZDHHC24
18250,ZDHHC3
18251,ZDHHC4
18252,ZDHHC5
18253,ZDHHC6
18254,ZDHHC7
18255,ZDHHC8
18256,ZDHHC9
18257,ZEB1
18258,ZEB2
18259,ZER1
18260,ZFAND1
18261,ZFAND2A
18262,ZFAND2B
18263,ZFAND3
18264,ZFAND4
18265,ZFAND5
18266,ZFAND6
18267,ZFAT
18268,ZFC3H1
18269,ZFHX2
18270,ZFHX3
18271,ZFHX4
18272,ZFP1
18273,ZFP14
18274,ZFP2
18275,ZFP28
18276,ZFP3
18277,ZFP30
18278,ZFP36
18279,ZFP36L1
18280,ZFP36L2
18281,ZFP37
18282,ZFP41
18283,ZFP42
18284,ZFP57
18285,ZFP62
18286,ZFP64
18287,ZFP69
18288,ZFP69B
18289,ZFP82
18290,ZFP90
18291,ZFP91
18292,ZFP91-CNTF
18293,ZFP92
18294,ZFPL1
18295,ZFPM1
18296,ZFPM2
18297,ZFR
18298,ZFR2
18299,ZFX
18300,ZFY
18301,ZFYVE1
18302,ZFYVE16
18303,ZFYVE19
18304,ZFYVE21
18305,ZFYVE26
18306,ZFYVE27
18307,ZFYVE28
18308,ZFYVE9
18309,ZG16
18310,ZG16B
18311,ZGLP1
18312,ZGPAT
18313,ZGRF1
18314,ZHX1
18315,ZHX1-C8ORF76
18316,ZHX2
18317,ZHX3
18318,ZIC1
18319,ZIC2
18320,ZIC3
18321,ZIC4
18322,ZIC5
18323,ZIK1
18324,ZIM2
18325,ZIM3
18326,ZKSCAN1
18327,ZKSCAN2
18328,ZKSCAN3
18329,ZKSCAN4
18330,ZKSCAN5
18331,ZKSCAN7
18332,ZKSCAN8
18333,ZMAT1
18334,ZMAT2
18335,ZMAT3
18336,ZMAT4
18337,ZMAT5
18338,ZMIZ1
18339,ZMIZ2
18340,ZMPSTE24
18341,ZMYM1
18342,ZMYM2
18343,ZMYM3
18344,ZMYM4
18345,ZMYM5
18346,ZMYM6
18347,ZMYM6NB
18348,ZMYND10
18349,ZMYND11
18350,ZMYND12
18351,ZMYND15
18352,ZMYND19
18353,ZMYND8
18354,ZNF10
18355,ZNF100
18356,ZNF101
18357,ZNF106
18358,ZNF107
18359,ZNF112
18360,ZNF114
18361,ZNF117
18362,ZNF12
18363,ZNF121
18364,ZNF124
18365,ZNF131
18366,ZNF132
18367,ZNF133
18368,ZNF134
18369,ZNF135
18370,ZNF136
18371,ZNF138
18372,ZNF14
18373,ZNF140
18374,ZNF141
18375,ZNF142
18376,ZNF143
